rank,lemma,frequency,core_band,language
1798,mission,22,Core-2000,de
1799,wandel,22,Core-2000,de
1800,belastung,22,Core-2000,de
1801,dramatisch,22,Core-2000,de
1802,klappen,22,Core-2000,de
1803,verbieten,22,Core-2000,de
1804,bekämpfen,22,Core-2000,de
1805,ansehen,22,Core-2000,de
1806,anzahl,22,Core-2000,de
1807,nachfolger,22,Core-2000,de
1808,gegenteil,22,Core-2000,de
1809,senior,22,Core-2000,de
1810,abbauen,22,Core-2000,de
1811,ticket,22,Core-2000,de
1812,nrw,22,Core-2000,de
1813,software,22,Core-2000,de
1814,bitte,22,Core-2000,de
1815,beschäftigter,22,Core-2000,de
1816,alleine,22,Core-2000,de
1817,parkplatz,22,Core-2000,de
1818,betrachten,22,Core-2000,de
1819,berücksichtigen,22,Core-2000,de
1820,dicht,22,Core-2000,de
1821,leverkusen,22,Core-2000,de
1822,stellvertretend,22,Core-2000,de
1823,akteur,22,Core-2000,de
1824,ausgeben,22,Core-2000,de
1825,maschine,22,Core-2000,de
1826,musikalisch,22,Core-2000,de
1827,kommission,22,Core-2000,de
1828,effekt,22,Core-2000,de
1829,relevant,22,Core-2000,de
1830,vorhaben,22,Core-2000,de
1831,tirol,22,Core-2000,de
1832,fußball,22,Core-2000,de
1833,seither,22,Core-2000,de
1834,kehren,22,Core-2000,de
1835,musst,22,Core-2000,de
1836,demokratisch,22,Core-2000,de
1837,unfallstelle,22,Core-2000,de
1838,kader,22,Core-2000,de
1839,vereinzelt,22,Core-2000,de
1840,darstellen,22,Core-2000,de
1841,achten,22,Core-2000,de
1842,aufgeben,22,Core-2000,de
1843,heuer,22,Core-2000,de
1844,städtisch,22,Core-2000,de
1845,wissenschaftlich,22,Core-2000,de
1846,hof,22,Core-2000,de
1847,papier,22,Core-2000,de
1848,ware,22,Core-2000,de
1849,cm,22,Core-2000,de
1850,ots,22,Core-2000,de
1851,iranisch,22,Core-2000,de
1852,vorläufig,22,Core-2000,de
1853,niederösterreich,22,Core-2000,de
1854,einigung,22,Core-2000,de
1855,kaffee,22,Core-2000,de
1856,vermeintlich,22,Core-2000,de
1857,stabilität,22,Core-2000,de
1858,lohnen,22,Core-2000,de
1859,wissenschaft,22,Core-2000,de
1860,pflicht,22,Core-2000,de
1861,genannt,22,Core-2000,de
1862,vorbild,22,Core-2000,de
1863,theater,21,Core-2000,de
1864,vorfeld,21,Core-2000,de
1865,zeitweise,21,Core-2000,de
1866,begeistert,21,Core-2000,de
1867,existieren,21,Core-2000,de
1868,gold,21,Core-2000,de
1869,talent,21,Core-2000,de
1870,solange,21,Core-2000,de
1871,trend,21,Core-2000,de
1872,aggressiv,21,Core-2000,de
1873,gesundheitlich,21,Core-2000,de
1874,unternehmer,21,Core-2000,de
1875,verbesserung,21,Core-2000,de
1876,festhalten,21,Core-2000,de
1877,behandlung,21,Core-2000,de
1878,stützen,21,Core-2000,de
1879,management,21,Core-2000,de
1880,verständnis,21,Core-2000,de
1881,berufung,21,Core-2000,de
1882,eindruck,21,Core-2000,de
1883,erstellen,21,Core-2000,de
1884,einwohner,21,Core-2000,de
1885,verzeichnen,21,Core-2000,de
1886,nordrhein-westfalen,21,Core-2000,de
1887,rand,21,Core-2000,de
1888,hitze,21,Core-2000,de
1889,gang,21,Core-2000,de
1890,betreten,21,Core-2000,de
1891,fahrrad,21,Core-2000,de
1892,baby,21,Core-2000,de
1893,stiftung,21,Core-2000,de
1894,verantwortliche,21,Core-2000,de
1895,ordentlich,21,Core-2000,de
1896,diplomatisch,21,Core-2000,de
1897,hafen,21,Core-2000,de
1898,himmel,21,Core-2000,de
1899,eingehen,21,Core-2000,de
1900,wachsend,21,Core-2000,de
1901,folgend,21,Core-2000,de
1902,doppelt,21,Core-2000,de
1903,börse,21,Core-2000,de
1904,tempo,21,Core-2000,de
1905,radfahrer,21,Core-2000,de
1906,trennung,21,Core-2000,de
1907,umfasst,21,Core-2000,de
1908,technik,21,Core-2000,de
1909,keller,21,Core-2000,de
1910,gefängnis,21,Core-2000,de
1911,anlass,21,Core-2000,de
1912,tote,21,Core-2000,de
1913,zwingen,21,Core-2000,de
1914,sebastian,21,Core-2000,de
1915,selber,21,Core-2000,de
1916,verstoß,21,Core-2000,de
1917,auszeichnen,21,Core-2000,de
1918,weshalb,21,Core-2000,de
1919,rest,21,Core-2000,de
1920,microsoft,21,Core-2000,de
1921,super,21,Core-2000,de
1922,jan,21,Core-2000,de
1923,streng,21,Core-2000,de
1924,effizient,21,Core-2000,de
1925,hinten,21,Core-2000,de
1926,basieren,21,Core-2000,de
1927,kauf,21,Core-2000,de
1928,bloß,21,Core-2000,de
1929,florian,21,Core-2000,de
1930,vielmehr,21,Core-2000,de
1931,real,21,Core-2000,de
1932,förderung,21,Core-2000,de
1933,besitzer,21,Core-2000,de
1934,vorgänger,21,Core-2000,de
1935,künstlich,21,Core-2000,de
1936,geschenk,21,Core-2000,de
1937,wahrheit,21,Core-2000,de
1938,gemeinschaft,21,Core-2000,de
1939,leitung,21,Core-2000,de
1940,rente,20,Core-2000,de
1941,gegenseitig,20,Core-2000,de
1942,verstärken,20,Core-2000,de
1943,transparenz,20,Core-2000,de
1944,paul,20,Core-2000,de
1945,kern,20,Core-2000,de
1946,klima,20,Core-2000,de
1947,sturz,20,Core-2000,de
1948,freiheit,20,Core-2000,de
1949,wahrnehmen,20,Core-2000,de
1950,betreuen,20,Core-2000,de
1951,final,20,Core-2000,de
1952,abseits,20,Core-2000,de
1953,loben,20,Core-2000,de
1954,wolfsburg,20,Core-2000,de
1955,struktur,20,Core-2000,de
1956,thüringen,20,Core-2000,de
1957,kontinuierlich,20,Core-2000,de
1958,medikament,20,Core-2000,de
1959,city,20,Core-2000,de
1960,turnier,20,Core-2000,de
1961,fazit,20,Core-2000,de
1962,zusammenstoß,20,Core-2000,de
1963,zitieren,20,Core-2000,de
1964,element,20,Core-2000,de
1965,mobil,20,Core-2000,de
1966,eis,20,Core-2000,de
1967,landgericht,20,Core-2000,de
1968,vorher,20,Core-2000,de
1969,endgültig,20,Core-2000,de
1970,beobachtung,20,Core-2000,de
1971,prüfung,20,Core-2000,de
1972,diesjährig,20,Core-2000,de
1973,abstimmung,20,Core-2000,de
1974,samstagabend,20,Core-2000,de
1975,orf,20,Core-2000,de
1976,graz,20,Core-2000,de
1977,hessen,20,Core-2000,de
1978,gelb,20,Core-2000,de
1979,heimspiel,20,Core-2000,de
1980,dänemark,20,Core-2000,de
1981,erheben,20,Core-2000,de
1982,gerecht,20,Core-2000,de
1983,anlässlich,20,Core-2000,de
1984,schenken,20,Core-2000,de
1985,unten,20,Core-2000,de
1986,wind,20,Core-2000,de
1987,aufstieg,20,Core-2000,de
1988,eindeutig,20,Core-2000,de
1989,passt,20,Core-2000,de
1990,herum,20,Core-2000,de
1991,attacke,20,Core-2000,de
1992,schülerin,20,Core-2000,de
1993,westlich,20,Core-2000,de
1994,beruflich,20,Core-2000,de
1995,übrig,20,Core-2000,de
1996,türkisch,20,Core-2000,de
1997,rechnung,20,Core-2000,de
1998,hinweg,20,Core-2000,de
1999,passend,20,Core-2000,de
2000,open,20,Core-2000,de
