rank,lemma,frequency,core_band,language
2786,kochen,14,Core-3000,de
2787,nachwuchs,13,Core-3000,de
2788,unglück,13,Core-3000,de
2789,sozialdemokrat,13,Core-3000,de
2790,sex,13,Core-3000,de
2791,studierend,13,Core-3000,de
2792,umgekehrt,13,Core-3000,de
2793,respekt,13,Core-3000,de
2794,nett,13,Core-3000,de
2795,anfangen,13,Core-3000,de
2796,abnehmen,13,Core-3000,de
2797,windows,13,Core-3000,de
2798,tom,13,Core-3000,de
2799,verlässlich,13,Core-3000,de
2800,vergehen,13,Core-3000,de
2801,stephan,13,Core-3000,de
2802,fonds,13,Core-3000,de
2803,chaos,13,Core-3000,de
2804,gewährleisten,13,Core-3000,de
2805,alice,13,Core-3000,de
2806,alkohol,13,Core-3000,de
2807,ausmachen,13,Core-3000,de
2808,kompetenz,13,Core-3000,de
2809,schwierigkeit,13,Core-3000,de
2810,voran,13,Core-3000,de
2811,ungarn,13,Core-3000,de
2812,wiederholen,13,Core-3000,de
2813,kommunal,13,Core-3000,de
2814,räumen,13,Core-3000,de
2815,dokumentieren,13,Core-3000,de
2816,dobrindt,13,Core-3000,de
2817,religiös,13,Core-3000,de
2818,expertin,13,Core-3000,de
2819,charles,13,Core-3000,de
2820,heilig,13,Core-3000,de
2821,kräftig,13,Core-3000,de
2822,abstimmen,13,Core-3000,de
2823,erstmal,13,Core-3000,de
2824,künstliche,13,Core-3000,de
2825,übernahme,13,Core-3000,de
2826,erweisen,13,Core-3000,de
2827,arbeiter,13,Core-3000,de
2828,russe,13,Core-3000,de
2829,bvb,13,Core-3000,de
2830,johann,13,Core-3000,de
2831,julian,13,Core-3000,de
2832,habeck,13,Core-3000,de
2833,diagnose,13,Core-3000,de
2834,lenken,13,Core-3000,de
2835,muster,13,Core-3000,de
2836,ii,13,Core-3000,de
2837,liegend,13,Core-3000,de
2838,aufbrechen,13,Core-3000,de
2839,außenministerium,13,Core-3000,de
2840,studium,13,Core-3000,de
2841,tobias,13,Core-3000,de
2842,sonntagabend,13,Core-3000,de
2843,irgendwo,13,Core-3000,de
2844,ausrüstung,13,Core-3000,de
2845,blockieren,13,Core-3000,de
2846,nationalspieler,13,Core-3000,de
2847,orientieren,13,Core-3000,de
2848,jeglicher,13,Core-3000,de
2849,container,13,Core-3000,de
2850,russlands,13,Core-3000,de
2851,vorübergehend,13,Core-3000,de
2852,unsicher,13,Core-3000,de
2853,klimawandel,13,Core-3000,de
2854,drohung,13,Core-3000,de
2855,sowieso,13,Core-3000,de
2856,beschwerde,13,Core-3000,de
2857,einreichen,13,Core-3000,de
2858,bequem,13,Core-3000,de
2859,markieren,13,Core-3000,de
2860,wiederholt,13,Core-3000,de
2861,schuldig,13,Core-3000,de
2862,angeles,13,Core-3000,de
2863,richterin,13,Core-3000,de
2864,zunehmen,13,Core-3000,de
2865,korrigieren,13,Core-3000,de
2866,darstellung,13,Core-3000,de
2867,münster,13,Core-3000,de
2868,optimal,13,Core-3000,de
2869,kassieren,13,Core-3000,de
2870,abschaffung,13,Core-3000,de
2871,griff,13,Core-3000,de
2872,brutal,13,Core-3000,de
2873,verletzt,13,Core-3000,de
2874,transportieren,13,Core-3000,de
2875,senat,13,Core-3000,de
2876,erholung,13,Core-3000,de
2877,gewässer,13,Core-3000,de
2878,ard,13,Core-3000,de
2879,zulegen,13,Core-3000,de
2880,b,13,Core-3000,de
2881,dutzend,13,Core-3000,de
2882,kennzeichen,13,Core-3000,de
2883,locker,13,Core-3000,de
2884,östlich,13,Core-3000,de
2885,gen,13,Core-3000,de
2886,aufwendig,13,Core-3000,de
2887,abbau,13,Core-3000,de
2888,fahrtrichtung,13,Core-3000,de
2889,ungeklärt,13,Core-3000,de
2890,rücktritt,13,Core-3000,de
2891,story,13,Core-3000,de
2892,durchsetzen,13,Core-3000,de
2893,werkzeug,13,Core-3000,de
2894,provinz,13,Core-3000,de
2895,kollidieren,13,Core-3000,de
2896,kriterium,13,Core-3000,de
2897,db,13,Core-3000,de
2898,zimmer,13,Core-3000,de
2899,zugunsten,13,Core-3000,de
2900,ausstatten,13,Core-3000,de
2901,interessiert,13,Core-3000,de
2902,irgendwie,13,Core-3000,de
2903,enttäuschung,13,Core-3000,de
2904,wagner,13,Core-3000,de
2905,unterbringen,13,Core-3000,de
2906,doppelpack,13,Core-3000,de
2907,infolge,13,Core-3000,de
2908,bauarbeit,13,Core-3000,de
2909,mainz,13,Core-3000,de
2910,straßenverkehr,13,Core-3000,de
2911,olaf,13,Core-3000,de
2912,leiche,13,Core-3000,de
2913,arbeitnehmer,13,Core-3000,de
2914,definitiv,13,Core-3000,de
2915,einschließlich,13,Core-3000,de
2916,fußgänger,13,Core-3000,de
2917,wende,13,Core-3000,de
2918,ukraine-krieg,13,Core-3000,de
2919,nico,13,Core-3000,de
2920,lenker,13,Core-3000,de
2921,abstieg,13,Core-3000,de
2922,ehemann,13,Core-3000,de
2923,rasant,13,Core-3000,de
2924,kündigung,13,Core-3000,de
2925,meldung,13,Core-3000,de
2926,mitarbeitende,13,Core-3000,de
2927,angelegenheit,13,Core-3000,de
2928,böse,13,Core-3000,de
2929,wolf,13,Core-3000,de
2930,landesweit,13,Core-3000,de
2931,wen,13,Core-3000,de
2932,profi,13,Core-3000,de
2933,erhöhung,13,Core-3000,de
2934,bekräftigen,13,Core-3000,de
2935,spontan,13,Core-3000,de
2936,schock,13,Core-3000,de
2937,peking,13,Core-3000,de
2938,claudia,13,Core-3000,de
2939,technologisch,13,Core-3000,de
2940,vorab,13,Core-3000,de
2941,nationalmannschaft,13,Core-3000,de
2942,erstaunlich,13,Core-3000,de
2943,restlich,13,Core-3000,de
2944,besitz,13,Core-3000,de
2945,vergleichen,13,Core-3000,de
2946,vereinbaren,13,Core-3000,de
2947,käufer,13,Core-3000,de
2948,offenbaren,13,Core-3000,de
2949,premierminister,13,Core-3000,de
2950,sachsen-anhalt,13,Core-3000,de
2951,konservativ,13,Core-3000,de
2952,erledigen,13,Core-3000,de
2953,insider,13,Core-3000,de
2954,regelrecht,13,Core-3000,de
2955,schwarz-rot,13,Core-3000,de
2956,schildern,13,Core-3000,de
2957,beziehungsweise,13,Core-3000,de
2958,aufarbeitung,13,Core-3000,de
2959,ludwig,13,Core-3000,de
2960,service,13,Core-3000,de
2961,verbrechen,13,Core-3000,de
2962,sammlung,13,Core-3000,de
2963,wissenschaftler,13,Core-3000,de
2964,herstellung,13,Core-3000,de
2965,rainer,13,Core-3000,de
2966,klagen,13,Core-3000,de
2967,freundschaft,13,Core-3000,de
2968,zurückholen,13,Core-3000,de
2969,christlich,12,Core-3000,de
2970,mittlerer,12,Core-3000,de
2971,batterie,12,Core-3000,de
2972,führungskraft,12,Core-3000,de
2973,pur,12,Core-3000,de
2974,schalten,12,Core-3000,de
2975,zurzeit,12,Core-3000,de
2976,flasche,12,Core-3000,de
2977,engagiert,12,Core-3000,de
2978,rapper,12,Core-3000,de
2979,ruf,12,Core-3000,de
2980,gremium,12,Core-3000,de
2981,nachfragen,12,Core-3000,de
2982,jury,12,Core-3000,de
2983,user,12,Core-3000,de
2984,wurzel,12,Core-3000,de
2985,geopolitisch,12,Core-3000,de
2986,sicherlich,12,Core-3000,de
2987,ergreifen,12,Core-3000,de
2988,finanz,12,Core-3000,de
2989,fangen,12,Core-3000,de
2990,franziskus,12,Core-3000,de
2991,anschließen,12,Core-3000,de
2992,verfassungsschutz,12,Core-3000,de
2993,leser,12,Core-3000,de
2994,erwischen,12,Core-3000,de
2995,marcel,12,Core-3000,de
2996,aktivieren,12,Core-3000,de
2997,transparent,12,Core-3000,de
2998,unglücklich,12,Core-3000,de
2999,durchschnitt,12,Core-3000,de
3000,evangelisch,12,Core-3000,de
