110	14	252	6.86
735	16	9	39.69
110	970	4	11.75
747	119	3	7.26
192	1548	3	22.26
1077	101	19	78.66
8810	118	3	24.33
237	1448	3	23.95
118	282	8	15.32
616	101	6	4.84
108	681	4	8.31
133	3880	3	21.07
111	101	387	521.59
117	5233	3	19.63
328	614	5	41.65
746	117	3	7.25
170	152	7	13.1
1608	14	5	4.66
113	186	8	4.51
2959	8	3	18.09
151	14	109	43.4
122	198	31	110.83
423	295	3	18.16
102	964	33	180.63
85	1264	3	13.41
356	344	5	35.74
2614	108	9	61.27
480	149	3	9.85
101	8008	4	24.22
101	3501	3	8.36
6111	5442	6	133.08
8	684	5	19.79
4118	12	3	6.48
156	233	6	17.02
104	3195	8	45.99
102	3970	3	9.12
12	254	276	1625.22
1357	138	6	37.62
2114	110	4	17.96
365	162	13	81.85
10259	103	4	30.98
116	303	20	74.51
1283	14	7	7.9
234	110	8	7.64
4289	12	3	6.48
4680	1482	3	45.94
164	510	4	19.18
2960	12	3	4.38
805	2538	5	68.52
141	117	16	6.48
1962	14	9	21.03
1613	123	9	61.88
116	7364	4	32.98
777	104	6	11.88
2816	12	4	7.49
538	117	3	5.28
445	292	3	18.18
162	8997	3	32.64
390	239	4	22.61
325	9339	3	42.92
5800	12	3	8.51
101	6799	3	13.72
115	10232	3	25.35
3725	1147	3	42.96
220	2753	3	27.4
105	1651	4	14.17
102	1282	5	9.25
573	16	3	5.5
748	14	19	35.11
120	402	13	50.78
211	350	3	13.27
273	193	4	15.15
5630	12	3	8.51
6	1901	6	80.84
105	1023	7	25.88
185	216	3	7.25
102	4848	7	42.28
104	4879	3	13.67
129	1751	11	88.33
158	228	3	5.1
1063	123	10	61.91
8	1838	3	15.02
270	2198	3	27.76
6406	111	3	19.84
574	517	4	35.61
220	322	7	41.38
101	2779	4	11.31
103	4081	3	10.68
103	1377	4	7.41
190	111	19	33.53
102	1261	11	36.9
1027	105	3	6.26
102	3053	3	7.76
101	1538	8	24.15
3726	14	3	4.83
396	118	4	6.74
7100	12	3	10.59
999	106	3	6.78
273	158	3	6.53
849	1228	3	33.31
3026	14	4	6.44
167	286	3	8.42
2028	12	6	11.93
117	1581	5	24.95
615	140	4	15.31
16	463	3	4.29
2750	14	4	6
106	3169	6	37.09
441	127	6	20.82
739	156	7	44.12
2229	14	13	46.17
538	150	3	10.75
119	143	15	7.01
200	744	3	17.91
206	1301	3	21.86
116	1485	4	16.83
120	2620	4	22.67
102	2615	4	11.19
2902	101	3	7.12
3610	131	3	20.39
825	12	9	9.85
6176	14	3	8.18
1861	103	5	14.16
122	154	21	32.46
176	122	29	88.2
365	189	3	12.38
101	4834	4	17.07
105	5362	5	35.65
129	443	60	514.69
12	222	264	1223.81
1329	103	4	7.21
12	1104	42	244.85
248	151	3	4.81
284	106	9	13.15
101	6251	3	12.53
3273	295	3	31.91
257	143	5	11.15
1308	12	5	4.68
118	2418	4	21.55
116	1185	20	146.53
118	321	5	7.67
1003	211	5	39.52
333	108	5	5.27
203	1132	3	20.66
5916	138	3	25.4
114	1152	3	8.69
110	811	3	6.16
115	930	8	35.54
169	499	4	19.75
170	116	19	30.72
1790	145	5	34.59
639	351	4	32.72
7370	14	5	23.51
1444	14	5	3.97
101	3118	4	12.35
1468	109	4	14.55
353	152	3	8.23
246	101	14	3.86
160	3637	3	24.78
208	720	4	26.45
122	124	37	45.09
1799	14	6	8.39
101	7744	3	15.25
102	2842	3	7.02
102	853	5	5.67
103	739	5	5.77
2772	111	8	54.87
126	117	31	29.18
101	6029	3	12.53
1946	14	5	6.1
932	104	5	10.12
732	14	19	34.03
114	592	5	12.58
119	2039	3	13.19
114	726	7	25.01
200	3344	3	27.77
132	212	4	3.85
167	1153	4	26.96
109	295	5	3.98
607	119	6	19.74
117	660	7	26.27
142	1012	4	20.04
295	149	3	6.17
2406	789	3	37.04
112	1126	27	208.45
212	331	3	12.76
420	209	3	14.43
104	4631	3	12.94
1622	14	8	13.84
127	256	4	5.17
102	2259	5	14.69
102	645	34	145.55
128	1988	3	16
105	2488	3	11.45
103	2752	4	12.98
8	4009	5	40.62
307	167	12	69.67
2109	14	7	13.91
276	640	6	48.82
4390	12	3	7.06
487	141	8	37.58
85	867	3	11.02
7540	102	3	14
2132	12	5	8.62
129	962	3	11.63
157	180	11	34.85
1568	109	3	9.77
817	5205	3	42.79
850	136	6	31.35
3201	12	3	4.72
117	964	3	8.86
107	845	21	125.23
5817	114	6	50.55
6482	14	3	8.18
111	653	4	8.68
131	281	9	27.6
375	85	3	5.74
200	3650	3	28.27
116	2668	8	56.6
174	1161	3	19.15
134	2349	3	17.8
886	111	9	39.7
161	122	13	15.51
108	154	15	5.56
109	545	9	28.21
3897	14	9	38.7
3137	9747	3	58.56
117	943	18	119.5
173	8	6	4.52
805	111	6	20.29
16	1232	3	9.99
118	509	3	5.09
112	3347	4	22.63
801	106	8	29.68
191	301	3	10.82
234	171	4	11.56
114	316	5	5.84
430	798	3	25.72
3144	9	3	18.58
1345	103	4	7.21
294	4066	3	33.48
4924	167	3	28.51
2778	331	3	31.79
324	12	18	9.16
103	6916	4	23.43
2391	109	6	33.47
720	57	4	13.81
1891	111	3	11.09
2461	236	3	27.45
