160	145	46	10.3
159	527	10	12.4
127	12	891	12.77
825	787	3	13.55
2863	138	4	7.12
222	1599	3	7.64
102	2171	14	8.61
358	2448	4	22.27
7522	103	5	7.52
6808	12241	3	52.94
179	142	41	12.74
153	105	205	35.42
8	1425	7	9.7
1740	238	3	8.79
7459	113	4	10.65
1445	2	7	10.51
392	125	16	7.54
57	2482	5	7.68
3304	121	6	12.61
3396	136	4	8.86
149	415	13	11.43
8	1029	11	17.17
207	361	8	9.88
2395	167	3	7.45
16	10080	4	18.71
417	2207	3	15.45
104	6113	5	7.6
546	644	3	9.66
190	980	5	12.23
3376	131	10	42.81
154	3066	3	7.16
221	738	4	7.38
3854	216	3	13.03
102	3879	10	12.97
12	409	82	9.31
103	1590	16	7.46
1616	108	20	46.58
222	210	29	59.35
154	2340	4	9.01
1302	127	7	7.87
247	118	41	7.52
10842	122	3	10.9
2459	204	5	21.4
8437	101	5	10.98
7028	106	4	9.45
104	5434	6	12.72
303	128	37	38.69
275	114	42	7.16
148	250	33	35.65
1672	185	4	10.53
2529	244	3	11.29
4944	119	5	12.52
13483	118	3	14.5
374	140	18	13.39
135	7558	6	36.3
5672	147	3	9.78
1451	12	23	8.51
7751	2141	5	73.41
205	4837	3	14.59
2	5469	7	36.03
564	628	3	9.75
714	166	6	8.19
746	291	4	9.72
9596	1333	3	40.61
3681	124	4	7.25
235	194	12	8.17
206	2698	4	15.75
1387	148	5	6.95
1276	12	26	8.37
135	3626	4	9.04
323	178	9	8.45
920	389	3	9.63
163	2125	5	14.53
110	2033	9	10.03
106	489	26	10.53
137	4785	3	7.47
471	1456	4	20.84
108	6441	4	7.66
4011	107	6	10.91
779	2191	3	19.59
102	14072	3	6.65
3939	147	3	7.16
1927	924	3	19.93
5992	404	7	77.24
5478	1453	8	112.27
169	5201	3	12.11
529	156	10	12.3
2443	5049	3	32.9
2340	236	4	16.82
8912	123	4	16.79
6481	2	3	8.82
567	57	16	14.46
1585	735	4	25.51
953	197	4	7.24
123	8393	3	9.79
113	4050	10	38.13
136	2	118	32.61
9950	16	3	9.73
2560	167	3	7.75
124	203	40	7.95
626	405	5	17.64
2762	218	3	11.01
2794	101	11	6.96
57	2938	6	13.45
302	240	9	12.37
894	151	7	9.19
12	2572	15	7.46
105	3663	6	7.16
129	488	28	48.58
128	8	120	8.29
101	594	51	24.27
1207	160	9	26.21
6383	125	3	8.18
12	200	245	16.96
102	4153	8	7.25
130	213	48	28.1
2410	10134	3	39.86
118	11020	4	19.33
16	9842	3	9.73
862	1618	4	27.09
222	4599	3	14.45
214	1237	5	14.71
6822	12	6	8.68
962	12	37	14.94
4463	12508	3	49.04
870	145	7	7.34
8290	101	4	8.79
7579	127	3	9.29
113	12342	3	13.38
551	488	3	8.09
524	134	12	8.16
2594	59	6	11.41
122	1057	10	8.88
177	621	26	110.67
238	1696	3	9
6313	105	4	6.63
15235	104	3	8.98
588	3233	3	21.03
581	405	3	7.29
1028	137	23	78.15
252	106	59	14.99
314	171	11	10.43
126	274	27	10.1
667	168	11	25.36
103	436	61	22.73
102	296	98	15.59
8084	127	3	10.77
420	565	5	16.89
818	6167	7	87.85
12	3992	12	17.37
762	654	3	12.14
1233	103	20	8.15
217	105	87	17.72
105	405	36	13.71
394	517	5	15.21
131	11216	3	13.34
213	217	12	7.79
685	134	10	8.47
684	508	3	9.8
151	302	16	9.7
12358	103	3	7.34
870	121	49	208.09
524	102	47	8.9
3582	12	11	7.41
179	2089	3	7.16
207	112	64	7.34
303	660	6	18.92
245	1148	3	6.77
1020	284	3	7.74
548	144	16	23.77
5081	130	4	11.48
1839	209	9	44.82
3696	3266	3	32.68
102	4108	9	11.13
189	2858	4	15.24
249	447	20	81.34
190	755	13	47.82
12	889	38	10.62
547	4720	3	22.58
12	2525	17	14.48
154	102	363	21.37
1173	104	16	6.75
3278	7037	3	38.4
119	11086	3	10.17
353	272	6	8.67
6207	818	7	87.85
1983	812	5	37.91
456	225	6	8.89
359	1511	3	12
8	4758	5	17.31
13919	104	3	8.98
1290	546	5	28.7
336	121	32	19.91
1352	492	4	20.42
423	85	15	9.67
422	512	3	6.88
6684	121	3	7.38
21	4286	3	8.32
113	10899	3	9.11
221	1637	4	12.91
2323	205	3	9.14
4850	113	5	10.84
129	1947	7	13.12
8504	108	4	11.66
9	5049	4	11.65
383	119	26	11.67
9493	105	3	7.24
101	6160	6	8.25
6708	16	4	11.48
252	85	41	37.41
602	149	9	8.69
158	647	7	7.84
109	10010	3	8.24
112	10504	3	8.8
1090	179	4	7.12
