rank,lemma,frequency,core_band,language
3735,mächtig,9,Core-4000,de
3736,drin,9,Core-4000,de
3737,besondere,9,Core-4000,de
3738,problemlos,9,Core-4000,de
3739,skandal,9,Core-4000,de
3740,bundesrepublik,9,Core-4000,de
3741,unkompliziert,9,Core-4000,de
3742,parlamentarisch,9,Core-4000,de
3743,stress,9,Core-4000,de
3744,fit,9,Core-4000,de
3745,schwärmen,9,Core-4000,de
3746,berechnen,9,Core-4000,de
3747,verpflichtend,9,Core-4000,de
3748,ausbilden,9,Core-4000,de
3749,abu,9,Core-4000,de
3750,king,9,Core-4000,de
3751,ungleich,9,Core-4000,de
3752,advent,9,Core-4000,de
3753,ankunft,9,Core-4000,de
3754,mehrheitlich,9,Core-4000,de
3755,präzision,9,Core-4000,de
3756,dax,9,Core-4000,de
3757,einlegen,9,Core-4000,de
3758,weiterentwicklung,9,Core-4000,de
3759,gestellt,9,Core-4000,de
3760,modernisieren,9,Core-4000,de
3761,hell,9,Core-4000,de
3762,wahrscheinlichkeit,9,Core-4000,de
3763,hessisch,9,Core-4000,de
3764,norwegisch,9,Core-4000,de
3765,al,9,Core-4000,de
3766,kohle,9,Core-4000,de
3767,ausführen,9,Core-4000,de
3768,dame,9,Core-4000,de
3769,laptop,9,Core-4000,de
3770,wenigstens,9,Core-4000,de
3771,widerspruch,9,Core-4000,de
3772,zwilling,9,Core-4000,de
3773,paypal,9,Core-4000,de
3774,slowakei,9,Core-4000,de
3775,michel,9,Core-4000,de
3776,brust,9,Core-4000,de
3777,alonso,9,Core-4000,de
